id,ip,layer,mac,dpid
45_21_14,10.45.21.14,3,00:00:00:2d:15:0e,00000000002d150e
45_21_17,10.45.21.17,3,00:00:00:2d:15:11,00000000002d1511
45_21_16,10.45.21.16,3,00:00:00:2d:15:10,00000000002d1510
42_17_26,10.42.17.26,3,00:00:00:2a:11:1a,00000000002a111a
42_17_27,10.42.17.27,3,00:00:00:2a:11:1b,00000000002a111b
42_17_24,10.42.17.24,3,00:00:00:2a:11:18,00000000002a1118
42_17_25,10.42.17.25,3,00:00:00:2a:11:19,00000000002a1119
42_17_22,10.42.17.22,3,00:00:00:2a:11:16,00000000002a1116
42_17_23,10.42.17.23,3,00:00:00:2a:11:17,00000000002a1117
42_17_20,10.42.17.20,3,00:00:00:2a:11:14,00000000002a1114
42_17_21,10.42.17.21,3,00:00:00:2a:11:15,00000000002a1115
50_29_22,10.50.29.22,3,00:00:00:32:1d:16,0000000000321d16
60_0_11,10.60.0.11,3,00:00:00:3c:00:0b,00000000003c000b
42_17_28,10.42.17.28,3,00:00:00:2a:11:1c,00000000002a111c
42_17_29,10.42.17.29,3,00:00:00:2a:11:1d,00000000002a111d
48_5_28,10.48.5.28,3,00:00:00:30:05:1c,000000000030051c
48_5_29,10.48.5.29,3,00:00:00:30:05:1d,000000000030051d
48_5_26,10.48.5.26,3,00:00:00:30:05:1a,000000000030051a
48_5_27,10.48.5.27,3,00:00:00:30:05:1b,000000000030051b
41_22_32,10.41.22.32,3,00:00:00:29:16:20,0000000000291620
48_5_25,10.48.5.25,3,00:00:00:30:05:19,0000000000300519
48_5_22,10.48.5.22,3,00:00:00:30:05:16,0000000000300516
48_5_23,10.48.5.23,3,00:00:00:30:05:17,0000000000300517
48_5_20,10.48.5.20,3,00:00:00:30:05:14,0000000000300514
48_5_21,10.48.5.21,3,00:00:00:30:05:15,0000000000300515
63_2_15,10.63.2.15,3,00:00:00:3f:02:0f,00000000003f020f
63_2_14,10.63.2.14,3,00:00:00:3f:02:0e,00000000003f020e
55_30_8,10.55.30.8,3,00:00:00:37:1e:08,0000000000371e08
55_30_9,10.55.30.9,3,00:00:00:37:1e:09,0000000000371e09
63_2_11,10.63.2.11,3,00:00:00:3f:02:0b,00000000003f020b
63_2_10,10.63.2.10,3,00:00:00:3f:02:0a,00000000003f020a
63_2_13,10.63.2.13,3,00:00:00:3f:02:0d,00000000003f020d
63_2_12,10.63.2.12,3,00:00:00:3f:02:0c,00000000003f020c
55_30_2,10.55.30.2,3,00:00:00:37:1e:02,0000000000371e02
55_30_3,10.55.30.3,3,00:00:00:37:1e:03,0000000000371e03
55_30_6,10.55.30.6,3,00:00:00:37:1e:06,0000000000371e06
55_30_7,10.55.30.7,3,00:00:00:37:1e:07,0000000000371e07
55_30_4,10.55.30.4,3,00:00:00:37:1e:04,0000000000371e04
55_30_5,10.55.30.5,3,00:00:00:37:1e:05,0000000000371e05
51_11_10,10.51.11.10,3,00:00:00:33:0b:0a,0000000000330b0a
41_22_33,10.41.22.33,3,00:00:00:29:16:21,0000000000291621
48_6_31,10.48.6.31,3,00:00:00:30:06:1f,000000000030061f
48_6_32,10.48.6.32,3,00:00:00:30:06:20,0000000000300620
48_6_33,10.48.6.33,3,00:00:00:30:06:21,0000000000300621
46_21_23,10.46.21.23,3,00:00:00:2e:15:17,00000000002e1517
46_21_22,10.46.21.22,3,00:00:00:2e:15:16,00000000002e1516
46_21_21,10.46.21.21,3,00:00:00:2e:15:15,00000000002e1515
46_21_20,10.46.21.20,3,00:00:00:2e:15:14,00000000002e1514
46_21_27,10.46.21.27,3,00:00:00:2e:15:1b,00000000002e151b
46_21_26,10.46.21.26,3,00:00:00:2e:15:1a,00000000002e151a
46_21_25,10.46.21.25,3,00:00:00:2e:15:19,00000000002e1519
46_21_24,10.46.21.24,3,00:00:00:2e:15:18,00000000002e1518
46_21_29,10.46.21.29,3,00:00:00:2e:15:1d,00000000002e151d
46_21_28,10.46.21.28,3,00:00:00:2e:15:1c,00000000002e151c
22_10_14,10.22.10.14,3,00:00:00:16:0a:0e,0000000000160a0e
22_10_15,10.22.10.15,3,00:00:00:16:0a:0f,0000000000160a0f
22_10_16,10.22.10.16,3,00:00:00:16:0a:10,0000000000160a10
57_12_19,10.57.12.19,3,00:00:00:39:0c:13,0000000000390c13
22_10_17,10.22.10.17,3,00:00:00:16:0a:11,0000000000160a11
22_10_10,10.22.10.10,3,00:00:00:16:0a:0a,0000000000160a0a
22_10_11,10.22.10.11,3,00:00:00:16:0a:0b,0000000000160a0b
22_10_12,10.22.10.12,3,00:00:00:16:0a:0c,0000000000160a0c
22_10_13,10.22.10.13,3,00:00:00:16:0a:0d,0000000000160a0d
0_21_17,10.0.21.17,3,00:00:00:00:15:11,0000000000001511
0_21_16,10.0.21.16,3,00:00:00:00:15:10,0000000000001510
0_21_15,10.0.21.15,3,00:00:00:00:15:0f,000000000000150f
0_21_14,10.0.21.14,3,00:00:00:00:15:0e,000000000000150e
0_21_13,10.0.21.13,3,00:00:00:00:15:0d,000000000000150d
0_21_12,10.0.21.12,3,00:00:00:00:15:0c,000000000000150c
0_21_11,10.0.21.11,3,00:00:00:00:15:0b,000000000000150b
0_21_10,10.0.21.10,3,00:00:00:00:15:0a,000000000000150a
30_4_28,10.30.4.28,3,00:00:00:1e:04:1c,00000000001e041c
30_4_29,10.30.4.29,3,00:00:00:1e:04:1d,00000000001e041d
0_21_19,10.0.21.19,3,00:00:00:00:15:13,0000000000001513
0_21_18,10.0.21.18,3,00:00:00:00:15:12,0000000000001512
51_26_3,10.51.26.3,3,00:00:00:33:1a:03,0000000000331a03
26_26_6,10.26.26.6,3,00:00:00:1a:1a:06,00000000001a1a06
51_26_2,10.51.26.2,3,00:00:00:33:1a:02,0000000000331a02
51_11_14,10.51.11.14,3,00:00:00:33:0b:0e,0000000000330b0e
62_4_6,10.62.4.6,3,00:00:00:3e:04:06,00000000003e0406
51_26_7,10.51.26.7,3,00:00:00:33:1a:07,0000000000331a07
44_2_26,10.44.2.26,3,00:00:00:2c:02:1a,00000000002c021a
51_26_5,10.51.26.5,3,00:00:00:33:1a:05,0000000000331a05
51_26_4,10.51.26.4,3,00:00:00:33:1a:04,0000000000331a04
42_13_22,10.42.13.22,3,00:00:00:2a:0d:16,00000000002a0d16
42_13_23,10.42.13.23,3,00:00:00:2a:0d:17,00000000002a0d17
27_10_3,10.27.10.3,3,00:00:00:1b:0a:03,00000000001b0a03
27_10_2,10.27.10.2,3,00:00:00:1b:0a:02,00000000001b0a02
27_10_5,10.27.10.5,3,00:00:00:1b:0a:05,00000000001b0a05
27_10_4,10.27.10.4,3,00:00:00:1b:0a:04,00000000001b0a04
27_10_7,10.27.10.7,3,00:00:00:1b:0a:07,00000000001b0a07
27_10_6,10.27.10.6,3,00:00:00:1b:0a:06,00000000001b0a06
27_10_9,10.27.10.9,3,00:00:00:1b:0a:09,00000000001b0a09
27_10_8,10.27.10.8,3,00:00:00:1b:0a:08,00000000001b0a08
42_13_28,10.42.13.28,3,00:00:00:2a:0d:1c,00000000002a0d1c
42_13_29,10.42.13.29,3,00:00:00:2a:0d:1d,00000000002a0d1d
29_22_8,10.29.22.8,3,00:00:00:1d:16:08,00000000001d1608
51_26_9,10.51.26.9,3,00:00:00:33:1a:09,0000000000331a09
55_5_26,10.55.5.26,3,00:00:00:37:05:1a,000000000037051a
55_5_27,10.55.5.27,3,00:00:00:37:05:1b,000000000037051b
41_26_14,10.41.26.14,3,00:00:00:29:1a:0e,0000000000291a0e
41_26_15,10.41.26.15,3,00:00:00:29:1a:0f,0000000000291a0f
29_6_9,10.29.6.9,3,00:00:00:1d:06:09,00000000001d0609
29_6_8,10.29.6.8,3,00:00:00:1d:06:08,00000000001d0608
41_26_10,10.41.26.10,3,00:00:00:29:1a:0a,0000000000291a0a
41_26_11,10.41.26.11,3,00:00:00:29:1a:0b,0000000000291a0b
41_26_12,10.41.26.12,3,00:00:00:29:1a:0c,0000000000291a0c
41_26_13,10.41.26.13,3,00:00:00:29:1a:0d,0000000000291a0d
29_6_3,10.29.6.3,3,00:00:00:1d:06:03,00000000001d0603
29_6_2,10.29.6.2,3,00:00:00:1d:06:02,00000000001d0602
29_6_7,10.29.6.7,3,00:00:00:1d:06:07,00000000001d0607
29_6_6,10.29.6.6,3,00:00:00:1d:06:06,00000000001d0606
29_6_5,10.29.6.5,3,00:00:00:1d:06:05,00000000001d0605
29_6_4,10.29.6.4,3,00:00:00:1d:06:04,00000000001d0604
29_22_9,10.29.22.9,3,00:00:00:1d:16:09,00000000001d1609
32_27_5,10.32.27.5,3,00:00:00:20:1b:05,0000000000201b05
41_28_18,10.41.28.18,3,00:00:00:29:1c:12,0000000000291c12
41_28_19,10.41.28.19,3,00:00:00:29:1c:13,0000000000291c13
6_11_30,10.6.11.30,3,00:00:00:06:0b:1e,0000000000060b1e
6_11_31,10.6.11.31,3,00:00:00:06:0b:1f,0000000000060b1f
6_11_32,10.6.11.32,3,00:00:00:06:0b:20,0000000000060b20
6_11_33,10.6.11.33,3,00:00:00:06:0b:21,0000000000060b21
41_28_12,10.41.28.12,3,00:00:00:29:1c:0c,0000000000291c0c
41_28_13,10.41.28.13,3,00:00:00:29:1c:0d,0000000000291c0d
41_28_10,10.41.28.10,3,00:00:00:29:1c:0a,0000000000291c0a
41_28_11,10.41.28.11,3,00:00:00:29:1c:0b,0000000000291c0b
41_28_16,10.41.28.16,3,00:00:00:29:1c:10,0000000000291c10
41_28_17,10.41.28.17,3,00:00:00:29:1c:11,0000000000291c11
41_28_14,10.41.28.14,3,00:00:00:29:1c:0e,0000000000291c0e
41_28_15,10.41.28.15,3,00:00:00:29:1c:0f,0000000000291c0f
53_18_25,10.53.18.25,3,00:00:00:35:12:19,0000000000351219
53_18_24,10.53.18.24,3,00:00:00:35:12:18,0000000000351218
53_18_27,10.53.18.27,3,00:00:00:35:12:1b,000000000035121b
15_2_21,10.15.2.21,3,00:00:00:0f:02:15,00000000000f0215
15_2_20,10.15.2.20,3,00:00:00:0f:02:14,00000000000f0214
15_2_23,10.15.2.23,3,00:00:00:0f:02:17,00000000000f0217
15_2_22,10.15.2.22,3,00:00:00:0f:02:16,00000000000f0216
15_2_25,10.15.2.25,3,00:00:00:0f:02:19,00000000000f0219
15_2_24,10.15.2.24,3,00:00:00:0f:02:18,00000000000f0218
15_2_27,10.15.2.27,3,00:00:00:0f:02:1b,00000000000f021b
15_2_26,10.15.2.26,3,00:00:00:0f:02:1a,00000000000f021a
15_2_29,10.15.2.29,3,00:00:00:0f:02:1d,00000000000f021d
15_2_28,10.15.2.28,3,00:00:00:0f:02:1c,00000000000f021c
36_5_4,10.36.5.4,3,00:00:00:24:05:04,0000000000240504
36_5_5,10.36.5.5,3,00:00:00:24:05:05,0000000000240505
36_5_6,10.36.5.6,3,00:00:00:24:05:06,0000000000240506
36_5_7,10.36.5.7,3,00:00:00:24:05:07,0000000000240507
36_5_2,10.36.5.2,3,00:00:00:24:05:02,0000000000240502
36_5_3,10.36.5.3,3,00:00:00:24:05:03,0000000000240503
36_5_8,10.36.5.8,3,00:00:00:24:05:08,0000000000240508
36_5_9,10.36.5.9,3,00:00:00:24:05:09,0000000000240509
57_0_30,10.57.0.30,3,00:00:00:39:00:1e,000000000039001e
57_0_31,10.57.0.31,3,00:00:00:39:00:1f,000000000039001f
8_8_19,10.8.8.19,3,00:00:00:08:08:13,0000000000080813
8_8_18,10.8.8.18,3,00:00:00:08:08:12,0000000000080812
8_8_15,10.8.8.15,3,00:00:00:08:08:0f,000000000008080f
8_8_14,10.8.8.14,3,00:00:00:08:08:0e,000000000008080e
8_8_17,10.8.8.17,3,00:00:00:08:08:11,0000000000080811
8_8_16,10.8.8.16,3,00:00:00:08:08:10,0000000000080810
8_8_11,10.8.8.11,3,00:00:00:08:08:0b,000000000008080b
8_8_10,10.8.8.10,3,00:00:00:08:08:0a,000000000008080a
8_8_13,10.8.8.13,3,00:00:00:08:08:0d,000000000008080d
8_8_12,10.8.8.12,3,00:00:00:08:08:0c,000000000008080c
60_12_18,10.60.12.18,3,00:00:00:3c:0c:12,00000000003c0c12
60_12_19,10.60.12.19,3,00:00:00:3c:0c:13,00000000003c0c13
56_16_29,10.56.16.29,3,00:00:00:38:10:1d,000000000038101d
60_12_11,10.60.12.11,3,00:00:00:3c:0c:0b,00000000003c0c0b
60_12_12,10.60.12.12,3,00:00:00:3c:0c:0c,00000000003c0c0c
60_12_13,10.60.12.13,3,00:00:00:3c:0c:0d,00000000003c0c0d
60_12_14,10.60.12.14,3,00:00:00:3c:0c:0e,00000000003c0c0e
60_12_15,10.60.12.15,3,00:00:00:3c:0c:0f,00000000003c0c0f
60_12_16,10.60.12.16,3,00:00:00:3c:0c:10,00000000003c0c10
60_12_17,10.60.12.17,3,00:00:00:3c:0c:11,00000000003c0c11
17_8_25,10.17.8.25,3,00:00:00:11:08:19,0000000000110819
17_8_24,10.17.8.24,3,00:00:00:11:08:18,0000000000110818
17_8_27,10.17.8.27,3,00:00:00:11:08:1b,000000000011081b
17_8_26,10.17.8.26,3,00:00:00:11:08:1a,000000000011081a
17_8_21,10.17.8.21,3,00:00:00:11:08:15,0000000000110815
17_8_20,10.17.8.20,3,00:00:00:11:08:14,0000000000110814
17_8_23,10.17.8.23,3,00:00:00:11:08:17,0000000000110817
17_8_22,10.17.8.22,3,00:00:00:11:08:16,0000000000110816
20_30_3,10.20.30.3,3,00:00:00:14:1e:03,0000000000141e03
17_8_29,10.17.8.29,3,00:00:00:11:08:1d,000000000011081d
17_8_28,10.17.8.28,3,00:00:00:11:08:1c,000000000011081c
41_0_7,10.41.0.7,3,00:00:00:29:00:07,0000000000290007
29_21_6,10.29.21.6,3,00:00:00:1d:15:06,00000000001d1506
41_0_6,10.41.0.6,3,00:00:00:29:00:06,0000000000290006
23_23_19,10.23.23.19,3,00:00:00:17:17:13,0000000000171713
23_23_18,10.23.23.18,3,00:00:00:17:17:12,0000000000171712
41_0_5,10.41.0.5,3,00:00:00:29:00:05,0000000000290005
12_12_9,10.12.12.9,3,00:00:00:0c:0c:09,00000000000c0c09
12_12_8,10.12.12.8,3,00:00:00:0c:0c:08,00000000000c0c08
12_12_7,10.12.12.7,3,00:00:00:0c:0c:07,00000000000c0c07
12_12_6,10.12.12.6,3,00:00:00:0c:0c:06,00000000000c0c06
12_12_5,10.12.12.5,3,00:00:00:0c:0c:05,00000000000c0c05
12_12_4,10.12.12.4,3,00:00:00:0c:0c:04,00000000000c0c04
12_12_3,10.12.12.3,3,00:00:00:0c:0c:03,00000000000c0c03
12_12_2,10.12.12.2,3,00:00:00:0c:0c:02,00000000000c0c02
23_23_15,10.23.23.15,3,00:00:00:17:17:0f,000000000017170f
23_23_14,10.23.23.14,3,00:00:00:17:17:0e,000000000017170e
6_1_2,10.6.1.2,3,00:00:00:06:01:02,0000000000060102
6_1_3,10.6.1.3,3,00:00:00:06:01:03,0000000000060103
5_3_31,10.5.3.31,3,00:00:00:05:03:1f,000000000005031f
5_3_30,10.5.3.30,3,00:00:00:05:03:1e,000000000005031e
5_3_33,10.5.3.33,3,00:00:00:05:03:21,0000000000050321
5_3_32,10.5.3.32,3,00:00:00:05:03:20,0000000000050320
6_1_8,10.6.1.8,3,00:00:00:06:01:08,0000000000060108
6_1_9,10.6.1.9,3,00:00:00:06:01:09,0000000000060109
41_24_5,10.41.24.5,3,00:00:00:29:18:05,0000000000291805
47_21_27,10.47.21.27,3,00:00:00:2f:15:1b,00000000002f151b
60_18_30,10.60.18.30,3,00:00:00:3c:12:1e,00000000003c121e
60_18_31,10.60.18.31,3,00:00:00:3c:12:1f,00000000003c121f
60_18_32,10.60.18.32,3,00:00:00:3c:12:20,00000000003c1220
60_18_33,10.60.18.33,3,00:00:00:3c:12:21,00000000003c1221
41_17_10,10.41.17.10,3,00:00:00:29:11:0a,000000000029110a
47_21_29,10.47.21.29,3,00:00:00:2f:15:1d,00000000002f151d
44_13_27,10.44.13.27,3,00:00:00:2c:0d:1b,00000000002c0d1b
29_1_33,10.29.1.33,3,00:00:00:1d:01:21,00000000001d0121
48_25_10,10.48.25.10,3,00:00:00:30:19:0a,000000000030190a
44_5_9,10.44.5.9,3,00:00:00:2c:05:09,00000000002c0509
44_5_8,10.44.5.8,3,00:00:00:2c:05:08,00000000002c0508
48_25_11,10.48.25.11,3,00:00:00:30:19:0b,000000000030190b
44_5_3,10.44.5.3,3,00:00:00:2c:05:03,00000000002c0503
44_5_2,10.44.5.2,3,00:00:00:2c:05:02,00000000002c0502
44_5_7,10.44.5.7,3,00:00:00:2c:05:07,00000000002c0507
44_5_6,10.44.5.6,3,00:00:00:2c:05:06,00000000002c0506
44_5_5,10.44.5.5,3,00:00:00:2c:05:05,00000000002c0505
44_5_4,10.44.5.4,3,00:00:00:2c:05:04,00000000002c0504
15_6_25,10.15.6.25,3,00:00:00:0f:06:19,00000000000f0619
15_6_24,10.15.6.24,3,00:00:00:0f:06:18,00000000000f0618
15_6_27,10.15.6.27,3,00:00:00:0f:06:1b,00000000000f061b
15_6_26,10.15.6.26,3,00:00:00:0f:06:1a,00000000000f061a
15_6_21,10.15.6.21,3,00:00:00:0f:06:15,00000000000f0615
15_6_20,10.15.6.20,3,00:00:00:0f:06:14,00000000000f0614
15_6_23,10.15.6.23,3,00:00:00:0f:06:17,00000000000f0617
15_6_22,10.15.6.22,3,00:00:00:0f:06:16,00000000000f0616
33_26_13,10.33.26.13,3,00:00:00:21:1a:0d,0000000000211a0d
33_26_12,10.33.26.12,3,00:00:00:21:1a:0c,0000000000211a0c
33_26_11,10.33.26.11,3,00:00:00:21:1a:0b,0000000000211a0b
33_26_10,10.33.26.10,3,00:00:00:21:1a:0a,0000000000211a0a
15_6_29,10.15.6.29,3,00:00:00:0f:06:1d,00000000000f061d
15_6_28,10.15.6.28,3,00:00:00:0f:06:1c,00000000000f061c
33_26_15,10.33.26.15,3,00:00:00:21:1a:0f,0000000000211a0f
33_26_14,10.33.26.14,3,00:00:00:21:1a:0e,0000000000211a0e
33_3_13,10.33.3.13,3,00:00:00:21:03:0d,000000000021030d
33_3_12,10.33.3.12,3,00:00:00:21:03:0c,000000000021030c
29_22_2,10.29.22.2,3,00:00:00:1d:16:02,00000000001d1602
52_30_15,10.52.30.15,3,00:00:00:34:1e:0f,0000000000341e0f
60_0_7,10.60.0.7,3,00:00:00:3c:00:07,00000000003c0007
23_5_14,10.23.5.14,3,00:00:00:17:05:0e,000000000017050e
23_5_15,10.23.5.15,3,00:00:00:17:05:0f,000000000017050f
23_5_16,10.23.5.16,3,00:00:00:17:05:10,0000000000170510
23_5_17,10.23.5.17,3,00:00:00:17:05:11,0000000000170511
23_5_10,10.23.5.10,3,00:00:00:17:05:0a,000000000017050a
23_5_11,10.23.5.11,3,00:00:00:17:05:0b,000000000017050b
23_5_12,10.23.5.12,3,00:00:00:17:05:0c,000000000017050c
23_5_13,10.23.5.13,3,00:00:00:17:05:0d,000000000017050d
21_1_30,10.21.1.30,3,00:00:00:15:01:1e,000000000015011e
21_1_31,10.21.1.31,3,00:00:00:15:01:1f,000000000015011f
21_1_32,10.21.1.32,3,00:00:00:15:01:20,0000000000150120
21_1_33,10.21.1.33,3,00:00:00:15:01:21,0000000000150121
23_5_18,10.23.5.18,3,00:00:00:17:05:12,0000000000170512
23_5_19,10.23.5.19,3,00:00:00:17:05:13,0000000000170513
63_11_21,10.63.11.21,3,00:00:00:3f:0b:15,00000000003f0b15
63_11_20,10.63.11.20,3,00:00:00:3f:0b:14,00000000003f0b14
29_22_3,10.29.22.3,3,00:00:00:1d:16:03,00000000001d1603
23_25_11,10.23.25.11,3,00:00:00:17:19:0b,000000000017190b
23_25_10,10.23.25.10,3,00:00:00:17:19:0a,000000000017190a
23_25_13,10.23.25.13,3,00:00:00:17:19:0d,000000000017190d
23_25_12,10.23.25.12,3,00:00:00:17:19:0c,000000000017190c
23_25_15,10.23.25.15,3,00:00:00:17:19:0f,000000000017190f
23_25_14,10.23.25.14,3,00:00:00:17:19:0e,000000000017190e
23_25_17,10.23.25.17,3,00:00:00:17:19:11,0000000000171911
23_25_16,10.23.25.16,3,00:00:00:17:19:10,0000000000171910
23_25_19,10.23.25.19,3,00:00:00:17:19:13,0000000000171913
23_25_18,10.23.25.18,3,00:00:00:17:19:12,0000000000171912
46_8_25,10.46.8.25,3,00:00:00:2e:08:19,00000000002e0819
46_8_24,10.46.8.24,3,00:00:00:2e:08:18,00000000002e0818
46_8_23,10.46.8.23,3,00:00:00:2e:08:17,00000000002e0817
33_3_19,10.33.3.19,3,00:00:00:21:03:13,0000000000210313
46_8_21,10.46.8.21,3,00:00:00:2e:08:15,00000000002e0815
46_8_20,10.46.8.20,3,00:00:00:2e:08:14,00000000002e0814
8_5_29,10.8.5.29,3,00:00:00:08:05:1d,000000000008051d
8_5_28,10.8.5.28,3,00:00:00:08:05:1c,000000000008051c
29_22_4,10.29.22.4,3,00:00:00:1d:16:04,00000000001d1604
23_3_18,10.23.3.18,3,00:00:00:17:03:12,0000000000170312
23_3_19,10.23.3.19,3,00:00:00:17:03:13,0000000000170313
8_5_23,10.8.5.23,3,00:00:00:08:05:17,0000000000080517
8_5_22,10.8.5.22,3,00:00:00:08:05:16,0000000000080516
8_5_21,10.8.5.21,3,00:00:00:08:05:15,0000000000080515
8_5_20,10.8.5.20,3,00:00:00:08:05:14,0000000000080514
8_5_27,10.8.5.27,3,00:00:00:08:05:1b,000000000008051b
8_5_26,10.8.5.26,3,00:00:00:08:05:1a,000000000008051a
8_5_25,10.8.5.25,3,00:00:00:08:05:19,0000000000080519
8_5_24,10.8.5.24,3,00:00:00:08:05:18,0000000000080518
41_24_3,10.41.24.3,3,00:00:00:29:18:03,0000000000291803
55_7_25,10.55.7.25,3,00:00:00:37:07:19,0000000000370719
29_22_5,10.29.22.5,3,00:00:00:1d:16:05,00000000001d1605
62_2_20,10.62.2.20,3,00:00:00:3e:02:14,00000000003e0214
58_0_33,10.58.0.33,3,00:00:00:3a:00:21,00000000003a0021
58_0_32,10.58.0.32,3,00:00:00:3a:00:20,00000000003a0020
58_0_31,10.58.0.31,3,00:00:00:3a:00:1f,00000000003a001f
58_0_30,10.58.0.30,3,00:00:00:3a:00:1e,00000000003a001e
57_9_30,10.57.9.30,3,00:00:00:39:09:1e,000000000039091e
29_22_6,10.29.22.6,3,00:00:00:1d:16:06,00000000001d1606
46_3_12,10.46.3.12,3,00:00:00:2e:03:0c,00000000002e030c
46_3_11,10.46.3.11,3,00:00:00:2e:03:0b,00000000002e030b
46_3_10,10.46.3.10,3,00:00:00:2e:03:0a,00000000002e030a
46_3_17,10.46.3.17,3,00:00:00:2e:03:11,00000000002e0311
46_3_16,10.46.3.16,3,00:00:00:2e:03:10,00000000002e0310
46_3_15,10.46.3.15,3,00:00:00:2e:03:0f,00000000002e030f
46_3_14,10.46.3.14,3,00:00:00:2e:03:0e,00000000002e030e
46_3_19,10.46.3.19,3,00:00:00:2e:03:13,00000000002e0313
46_3_18,10.46.3.18,3,00:00:00:2e:03:12,00000000002e0312
55_7_29,10.55.7.29,3,00:00:00:37:07:1d,000000000037071d
29_22_7,10.29.22.7,3,00:00:00:1d:16:07,00000000001d1607
19_2_18,10.19.2.18,3,00:00:00:13:02:12,0000000000130212
19_2_19,10.19.2.19,3,00:00:00:13:02:13,0000000000130213
63_22_10,10.63.22.10,3,00:00:00:3f:16:0a,00000000003f160a
45_19_24,10.45.19.24,3,00:00:00:2d:13:18,00000000002d1318
19_2_10,10.19.2.10,3,00:00:00:13:02:0a,000000000013020a
19_2_11,10.19.2.11,3,00:00:00:13:02:0b,000000000013020b
19_2_12,10.19.2.12,3,00:00:00:13:02:0c,000000000013020c
19_2_13,10.19.2.13,3,00:00:00:13:02:0d,000000000013020d
19_2_14,10.19.2.14,3,00:00:00:13:02:0e,000000000013020e
19_2_15,10.19.2.15,3,00:00:00:13:02:0f,000000000013020f
19_2_16,10.19.2.16,3,00:00:00:13:02:10,0000000000130210
19_2_17,10.19.2.17,3,00:00:00:13:02:11,0000000000130211
39_22_3,10.39.22.3,3,00:00:00:27:16:03,0000000000271603
39_22_2,10.39.22.2,3,00:00:00:27:16:02,0000000000271602
39_22_5,10.39.22.5,3,00:00:00:27:16:05,0000000000271605
39_22_4,10.39.22.4,3,00:00:00:27:16:04,0000000000271604
39_22_7,10.39.22.7,3,00:00:00:27:16:07,0000000000271607
39_22_6,10.39.22.6,3,00:00:00:27:16:06,0000000000271606
39_22_9,10.39.22.9,3,00:00:00:27:16:09,0000000000271609
39_22_8,10.39.22.8,3,00:00:00:27:16:08,0000000000271608
58_6_8,10.58.6.8,3,00:00:00:3a:06:08,00000000003a0608
56_3_5,10.56.3.5,3,00:00:00:38:03:05,0000000000380305
57_27_22,10.57.27.22,3,00:00:00:39:1b:16,0000000000391b16
26_19_4,10.26.19.4,3,00:00:00:1a:13:04,00000000001a1304
45_0_33,10.45.0.33,3,00:00:00:2d:00:21,00000000002d0021
41_17_12,10.41.17.12,3,00:00:00:29:11:0c,000000000029110c
57_18_33,10.57.18.33,3,00:00:00:39:12:21,0000000000391221
57_18_30,10.57.18.30,3,00:00:00:39:12:1e,000000000039121e
57_18_31,10.57.18.31,3,00:00:00:39:12:1f,000000000039121f
47_2_31,10.47.2.31,3,00:00:00:2f:02:1f,00000000002f021f
47_2_30,10.47.2.30,3,00:00:00:2f:02:1e,00000000002f021e
47_2_33,10.47.2.33,3,00:00:00:2f:02:21,00000000002f0221
41_24_8,10.41.24.8,3,00:00:00:29:18:08,0000000000291808
47_2_32,10.47.2.32,3,00:00:00:2f:02:20,00000000002f0220
21_5_30,10.21.5.30,3,00:00:00:15:05:1e,000000000015051e
21_5_31,10.21.5.31,3,00:00:00:15:05:1f,000000000015051f
21_5_32,10.21.5.32,3,00:00:00:15:05:20,0000000000150520
21_5_33,10.21.5.33,3,00:00:00:15:05:21,0000000000150521
23_1_18,10.23.1.18,3,00:00:00:17:01:12,0000000000170112
23_1_19,10.23.1.19,3,00:00:00:17:01:13,0000000000170113
23_1_10,10.23.1.10,3,00:00:00:17:01:0a,000000000017010a
23_1_11,10.23.1.11,3,00:00:00:17:01:0b,000000000017010b
23_1_12,10.23.1.12,3,00:00:00:17:01:0c,000000000017010c
23_1_13,10.23.1.13,3,00:00:00:17:01:0d,000000000017010d
23_1_14,10.23.1.14,3,00:00:00:17:01:0e,000000000017010e
23_1_15,10.23.1.15,3,00:00:00:17:01:0f,000000000017010f
23_1_16,10.23.1.16,3,00:00:00:17:01:10,0000000000170110
23_1_17,10.23.1.17,3,00:00:00:17:01:11,0000000000170111
45_1_29,10.45.1.29,3,00:00:00:2d:01:1d,00000000002d011d
45_1_28,10.45.1.28,3,00:00:00:2d:01:1c,00000000002d011c
57_27_20,10.57.27.20,3,00:00:00:39:1b:14,0000000000391b14
41_24_9,10.41.24.9,3,00:00:00:29:18:09,0000000000291809
36_18_31,10.36.18.31,3,00:00:00:24:12:1f,000000000024121f
36_18_30,10.36.18.30,3,00:00:00:24:12:1e,000000000024121e
36_18_33,10.36.18.33,3,00:00:00:24:12:21,0000000000241221
36_18_32,10.36.18.32,3,00:00:00:24:12:20,0000000000241220
45_1_25,10.45.1.25,3,00:00:00:2d:01:19,00000000002d0119
45_1_24,10.45.1.24,3,00:00:00:2d:01:18,00000000002d0118
45_1_27,10.45.1.27,3,00:00:00:2d:01:1b,00000000002d011b
45_1_26,10.45.1.26,3,00:00:00:2d:01:1a,00000000002d011a
9_27_32,10.9.27.32,3,00:00:00:09:1b:20,0000000000091b20
9_27_33,10.9.27.33,3,00:00:00:09:1b:21,0000000000091b21
9_27_30,10.9.27.30,3,00:00:00:09:1b:1e,0000000000091b1e
